Sr.no|title|content|author|image url|news url|label
51|Fact Check: Seven-year-old image from UP wrongly linked to farmers’ agitation|An image of a man wearing a Modi t-shirt attacking police personnel has gone viral. The image has been linked to the ongoing farmers’ protest. India Today Anti-Fake News War room (AFWA) found that the viral image is seven-year-old and is from Uttar Pradesh.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/bjp_farmer_cover_1200x768.png?VVMqWemqrVAS83TrHDR8Nz2alp1.6vnV&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-seven-year-old-image-from-up-wrongly-linked-to-farmers-agitation-1764071-2021-01-29|1
52|Fact Check: This video of police damaging CCTV is not linked to January 26 tractor rally|The tractor rallies organised in Delhi on January 26 by farmers against the three farm laws had turned violent, resulting in clashes between protesters and police.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_Cover_Image_3_1200x768.jpeg?bcBIM5DWHvwWpdXLSBMHeLIKSzl9TaMo&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-video-of-police-damaging-cctv-is-not-linked-to-january-26-tractor-rally-1763750-2021-01-29|1
53|Fact Check: Dr Kafeel Khan was not part of tractor rally in Delhi on Republic Day |A picture of Dr Kafeel Khan on a tractor is being widely circulated on social media with the claim that he was part of the January 26 tractor rally in Delhi. Khan was an accused in the Gorakhpur infant deaths case.|Fact Check Bureau India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/kafil_1200x768.jpeg?HTPaTtreW.VDQNIM83D.O6to7W2rHIXN&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-dr-kafeel-khan-was-not-part-of-tractor-rally-in-delhi-on-republic-day-1763724-2021-01-28|1
54|Fact Check: Pulwama attack protest pictures shared as January 26 tractor rally violence|A set of images showing cars on fire is viral on social media with the claim that these are scenes from the protest. India Today Anti Fake News War Room has found the claim to be misleading.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/CoverPic_1200x768.jpeg?SFsTAFjTF73TxN8SBzLYtQS8uV4PJxSB&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-pulwama-attack-protest-pictures-shared-as-january-26-tractor-rally-violence-1763381-2021-01-27|0
55|Fact Check: Video of cops pursuing sand mafia passed off as UP police chasing farmer|A video of Uttarakhand Police chasing a man allegedly involved in illegal sand mining is being wrongly circulated as Uttar Pradesh Police chasing a farmer on his way to Delhi to participate in the January 26 tractor rally. |Jyoti Dwivedi India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover_image_0_1200x768.jpeg?qOBoKFNTB6nsA_1oXn28_JTs9G1xV.Zq&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-video-of-cops-pursuing-sand-mafia-passed-off-as-up-police-chasing-farmer-1763360-2021-01-27|1
56|Fact Check: Rahul Gandhi did not suggest replacing Indian Army with labourers at China border|A video of Rahul Gandhi speaking at a public meeting in Tamil Nadu is viral on social media with the claim that the Congress leader suggested replacing the Indian Army with labourers, farmers and workers at the volatile China border.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_Cover_Pic_2_1200x768.jpeg?4cmHOyvt.04HkO5i7ZHqvcs4g3OvyzMR&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-rahul-gandhi-did-not-suggest-replacing-indian-army-with-labourers-at-china-border-1762983-2021-01-26|1
57|Fact Check: Truth of the flag hoisted at Red Fort by protesting farmers |Calling it a Black Day for India, several Twitter and Facebook users claimed that the Khalistani flag was raised at Red Fort. India Today Anti Fake News War Room (AFWA) has found that it was not a Khalistani flag but the Nishan Sahib, a religious flag of Sikhs, which was raised at Red Fort.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/farm111_1200x768.jpeg?52_MNxCgbYbAJoZVwqOQaiRJV8iTFKNd&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-truth-of-the-flag-hoisted-at-red-fort-by-protesting-farmers-1762991-2021-01-26|1
58|Fact Check: Edited clip of Mamata reciting Islamic prayers linked to Netaji event controversy|Amid row over West Bengal CM Mamata Banerjee refusing to give her speech at an event in honour of Netaji Subhas Chandra Bose over chants of 'Jai Shri Ram', a video is going viral on social media which shows the chief minister leading Islamic prayers. India Today's AFWA probes the truth.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Photo_1200x768.png?.N3Qn8WAokxXQBHTFmTttASVw.Bu0VaS&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-edited-clip-of-mamata-reciting-islamic-prayers-linked-to-netaji-event-controversy-1762285-2021-01-24|0
59|Fact Check: Decade-old image of Friday namaz at US Capitol Hill viral with misleading claims |Social media users are sharing an image showing a Friday namaz held at the foot of US Capitol Hill after Joe Biden became the US President.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Image__2__1200x768.jpeg?uXBy3ms0P9thHYCUKtjwFNjCUK8GIrYL&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-decade-old-image-of-friday-namaz-at-us-capitol-hill-viral-with-misleading-claims-1762125-2021-01-24|1
60|Fact Check: No, WhatsApp is not recording your calls but privacy concerns can't be ruled out yet|A message is going viral on social media which makes several startling claims related to WhatsApp's new privacy-related terms and policies.|Jyoti Dwivedi India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/image1_1200x768.jpeg?i4CpksisVD..vft.MKGAvWrcwtVMNRpQ&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-whatsapp-is-not-recording-your-calls-but-privacy-concerns-can-t-be-ruled-out-yet-1762105-2021-01-23|1
61|Fact Check: Biden didn’t ignore India; foreign leaders are not invited to US Presidential inauguration|A viral post on social media claims that Biden invited all of India’s neighbours for his inaugural ceremony, however, India was not invited to the event.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Pic__2__1200x768.jpeg?91jA7.Nf07FjMhlx_8ke1SsnwZ4vNEFR&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-biden-didn-t-ignore-india-foreign-leaders-are-not-invited-to-us-presidential-inauguration-1761861-2021-01-22|1
62|Fact Check: These officials posing for Covid-19 vaccine is not what it looks like|A video in which a man and a woman are seen posing for vaccination pictures is circulating on social media with the claim that officials in Karnataka’s Tumkur are faking it for the cameras while pretending to take Covid-19 vaccines.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Pic__1__1_1200x768.jpeg?OSjevp_Z4_06Ev.m2OsDSyEI_W1lfthQ&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-officials-posing-for-covid-19-vaccine-is-not-what-it-looks-like-1761512-2021-01-21|1
63|Fact Check: This Trump letter needling Biden on election victory is fake|A farewell note apparently written by Donald Trump to Joe Biden before he vacated the Oval Office is doing the rounds on social media.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover_pic_2_1200x768.jpeg?rQU9AwvfL1y4LCcotqOLlXH310KYbDXP&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-trump-letter-needling-biden-election-victory-is-fake-1761494-2021-01-21|1
64|Fact Check: Morphed images of Thailand floods inundate social media|Social media users are sharing images that show clear blue flood waters in Thailand’s Pattani province.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Pic__1__1200x768.jpeg?qHlRtBzvayx05Oi7D8jwwO4BT7CpsPOu&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-morphed-images-of-thailand-floods-inundate-social-media-1761156-2021-01-21|0
65|Fact Check: Bill Gates never said Covid vaccines will kill or disable 7 lakh people|Social media users are sharing a claim that Microsoft co-founder Bill Gates has said in an interview to CNBC that 7 lakh people face death or disability due to the Covid-19 vaccines.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover_pic__1__0_1200x768.jpeg?du2xZVMdPpDvF1ZXKxyD4DDSJUuH1eHx&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-bill-gates-never-said-covid-vaccines-will-kill-or-disable-7-lakh-people-1761114-2021-01-20|1
66|Fact Check: No, Yogi govt will not shut madrasas that do not celebrate Republic Day|The Yogi Adityanath government in Uttar Pradesh will shut down madrasas which do not celebrate Republic Day on January 26, according to a viral message on social media.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_Cover_Pic_1_1200x768.jpeg?dMGuhBsp8pyr6v5v1b4.LReX.0v_h.Qc&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-yogi-govt-will-not-shut-madrasas-that-do-not-celebrate-republic-day-1760946-2021-01-20|1
67|Fact Check: Conspiracy theory claims Covid-19 vaccine caused new strain in UK|India Today Anti Fake News War Room has found that UK approved Pfizer-BioNTech Covid-19 vaccine on Dec 2, and started the vaccination process on Dec 8. The new Covid variant emerged in the UK in Sept 2020, suggesting it has no connection with the vaccine.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Vaccination_AFP_2_1200x768.jpeg?EExhVOnz5YBPHs8xCgFSf1rndTXIr2pv&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-conspiracy-theory-claims-covid-19-vaccine-caused-new-strain-in-uk-1760761-2021-01-19|1
68|Bill Gates, vaccines and population control make for infectious conspiracy theory|Social media users are sharing an old newspaper article that highlights Microsoft co-founder Bill Gates’s plan to depopulate the world through forced vaccination.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover-pic-_1__770_1200x768.jpeg?ddWEVnUQKbpAH9n2clyj7QzZ6yxfK0Tl&size=770:433|https://www.indiatoday.in//fact-check/story/bill-gates-vaccines-and-population-control-make-for-infectious-conspiracy-theory-1760336-2021-01-18|1
69|Fact Check: Viral post claiming death of 17 female docs in Karnataka bus crash is misleading |Social media users have claimed that as many as 17 female professors from JJM Medical College in Karnataka’s Davangere district who were on a trip to Goa died in a fatal bus mishap.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_Cover_Pic_1200x768.jpeg?O_RZe5CVFgsnvGqEPhiXoH5GziaIncBA&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-viral-post-claiming-death-of-17-female-docs-in-karnataka-bus-crash-is-misleading-1760296-2021-01-18|0
70|Fact Check: No, Modi govt is not introducing 'one nation, one power tariff' law|A message circulating on social media claims that India may be heading towards a uniform power tariff policy. India Today Anti Fake News War Room (AFWA) has found the claim to be misleading.|Fact Check Bureau India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/India_electricity_power__Reute_1200x768.jpeg?fjK84VdOQecEIvPKnRvcGF5jS0HHUUSN&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-modi-govt-is-not-introducing-one-nation-one-power-tariff-law-1760283-2021-01-18|1
71|Fact Check: Video of truck that caught fire goes viral with misleading claims|India Today Anti Fake News War Room (AFWA) has found that the incident took place not in Hyderabad but on Warje bridge in Pune over a month back.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/yes_1200x768.jpeg?cDQ69BJcUisG7HA6nRaCgJUCuE6SXiKY&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-video-of-truck-that-caught-fire-goes-viral-with-misleading-claims-1759984-2021-01-17|0
72|Fact Check: This ‘Islamophobic’ news headline about Kerala cricketer Azharuddeen is fake|An apparent screenshot of a news headline saying “Kerala born Muslim boy blasts Mumbai” has gone viral.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover_photo_1200x768.jpeg?f0.iqOaaTVK1X8kqoB3Z_WlMm7BRx2fV&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-islamophobic-news-headline-about-kerala-cricketer-azharuddeen-is-fake-1759983-2021-01-17|1
73|Fact Check: Hima Das has not yet qualified for the 2021 Tokyo Olympics|Social media users are sharing a post claiming that India’s sprint sensation Hima Das has qualified for Tokyo Olympics 2021.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_Cover_Image_2_1200x768.jpeg?Zb_3v.meN5GjzPKL95njAi6qOXmVGdPH&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-hima-das-has-not-yet-qualified-for-the-2021-tokyo-olympics-1759811-2021-01-16|1
74|Fact Check: Old image of animal rights campaign viral with misleading claims|A picture has gone viral on social media with the claim that it shows a woman portraying a bird injured by the flying kites during Makar Sankranti.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/kite_cover_1200x768.jpeg?E1LFFgYfi8UQVVmDiZo06uzNTKO6K.Tz&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-image-of-animal-rights-campaign-viral-with-misleading-claims-1759546-2021-01-15|1
75|Fact Check: No, this is not a rehearsal by protesting farmers for January 26 tractor rally|The video in question is from a charity event held in Germany in December 2020 and has been circulating on social media even before farmers announced the tractor rally.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/coverimage1_1200x768.jpeg?AwGHv2kwYqZVwmGuRB9W7tyxZFkr2is6&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-this-is-not-a-rehearsal-by-protesting-farmers-for-january-26-tractor-rally-1759432-2021-01-15|1
76|Fact Check: No board exams in Bengal this year? Mamata’s edited clip goes viral|According to a clip going viral on Facebook, West Bengal Chief Minister Mamata Banerjee has announced that students of classes 10 and 12 do not have to appear for state board exams in 2021 and they’ll be promoted automatically due to the pandemic.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/BL27MAMATYA_1200x768.jpeg?QZtoa7nwgdw5baAlLnPwjd4jh4pfT5hp&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-board-exams-in-bengal-this-year-mamata-s-edited-clip-goes-viral-1759166-2021-01-14|1
77|Fact Check: This is not an Australian astronaut jumping from spaceship to Earth|A video along with the claim that it shows an Australian astronaut jumping to Earth from a spaceship in four minutes is circulating on social media. However, AFWA has found the claim to be misleading|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_Cover_Image_1200x768.png?GP0OL19nt33sa8WmZOiL9bKO_zZHQs..&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-an-australian-astronaut-jumping-from-spaceship-to-earth-1758971-2021-01-14|1
78|Fact Check: Conspiracy theory on bird flu linking bird deaths to Jio 5G trial goes viral|Several social media users have alleged that the recent deaths of birds reported from across the country are the result of 5G tests conducted by Reliance Jio and not a bird flu outbreak.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_cover_image_1_1200x768.jpeg?Tvn87ns2hDBTVf7.fA6xN0UswajF71v5&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-conspiracy-theory-on-bird-flu-linking-bird-deaths-to-jio-5g-trial-goes-viral-1758796-2021-01-13|1
79|Fact Check: Old image of assaulted woman goes viral targeting 'Beti Bachao' campaign|"A set of two pictures showing a woman bleeding from the head and surrounded by policemen has gone viral with the claim that this is the real face of the Narendra Modi government's ""Beti Bachao"" campaign. This 2016 picture is from Mainpuri in Uttar Pradesh when the state was under Samajwadi Party rule."|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Untitled-2_1200x768.jpeg?yMqPw0c9Ownm40UTWy.w.OZ4wBghrtjb&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-image-of-assaulted-woman-goes-viral-targeting-beti-bachao-campaign-1758458-2021-01-12|1
80|Fact Check: Viral post on 'Made-in-India' Signal, Sanskrit coding is a work of satire|Several claims are doing the rounds on social media that said Sanskrit coding was used to develop Signal, a cross-platform encrypted messaging service. India Today Anti Fake News War Room (AFWA) has found that the entire message was initially posted on Reddit as satire, which was later picked up by many social media users who thought it to be true.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_cover_image_0_1200x768.jpeg?1GbEGunFmLZuZOjBfgy1_W53sPVrKgVB&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-viral-post-on-made-in-india-signal-sanskrit-coding-is-a-work-of-satire-1758443-2021-01-12|1
81|Fact Check: Old pictures of air mishaps linked to Indonesia plane crash|A post circulating on social media has a set of four pictures apparently of relief operations in the aftermath of the crash. India Today Anti Fake News War Room (AFWA) has found that of the four pictures, only one is related to the recent plane crash in Indonesia.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover_pic__1__1200x768.jpeg?cfR8jyCPot81Y7gY8BkfDvFuajYF3i8G&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-pictures-of-air-mishaps-linked-to-indonesia-plane-crash-1758316-2021-01-12|0
82|Fact Check: This baby was not aboard the Indonesia flight that crashed|A picture of a baby in life jacket and surrounded by people has gone viral on social media with the claim that the toddler has survived the Indonesia plane crash. India Today Anti Fake News War Room (AFWA) has found that the baby was a survivor from a boat that sank off Indonesia's Selayar island on July 3, 2018.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover_picture_1200x768.jpeg?iS52nWRPDGorryPE.Ir4Obh7FTHm_KH7&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-baby-was-not-aboard-the-indonesia-flight-that-crashed-1758120-2021-01-11|1
83|Fact Check: Two-year-old clip of man blackening Hindi text on signboard linked to farmers’ stir|A video of a turbaned man blackening the Hindi text on a signboard is circulating on social media with the claim that it is from Punjab, and the real agenda of farmers’ protest is to oppose Hindi and Hindus.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_cover_image_1200x768.jpeg?CPNnSdtB6VJrCh0fDUk4eFdonbmE1aPC&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-clip-of-man-blackening-hindi-text-on-signboard-linked-to-farmers-stir-1757943-2021-01-11|1
84|Fact Check: Obama never warned Africans against Covid-19 vaccines from US, Europe|A message circulating on social media says former United States President Barack Obama has warned Africans not to accept vaccines that will come from America and Europe. India Today Anti Fake News War Room (AFWA) has found that there is no official trace of any such statement by the former US President.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/obama_RTS_1200x768.jpeg?gCARqyi.2xPy8uSwhPOXtYk9xwG7rZ5a&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-obama-never-warned-africans-against-covid-19-vaccines-from-us-europe-1757718-2021-01-10|1
85|Fact Check: Visualisation of a project in Belgium passed off as swanky Ambedkar library in US|Pictures are being circulated on social media of a building, claiming that it is a library in the US named after Dr BR Ambedkar.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Image_2_1200x768.jpeg?wXZXAMQMjB6_dqZ_t3Ib84xEpnHjon8M&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-visualisation-of-a-project-in-belgium-passed-off-as-swanky-ambedkar-library-in-us-1757515-2021-01-09|1
86|Fact Check: Know the truth behind Google's 'self-driving' bicycle|"A video of a ""self-driving"" bicycle passing through the roads of the city is viral on social media with the claim that it is a revolution in cycle invention by the American tech giant Google. India Today Anti Fake News War Room (AFWA) has found that the claim is misleading."|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/coverimagegoogle_1200x768.jpeg?kvf4VdIHowqQ6uhjtkeFd.1O.WdeZs7W&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-know-truth-behind-google-self-driving-bicycle-1757445-2021-01-09|1
87|Fact Check: No, Centre has not removed the nationality column from Indian passports|The official spokesperson to the Ministry of External Affairs confirmed to Indian Today that the nationality column is maintained in all travel documents including the passport, issued by the Indian government.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/topimage_1200x768.jpeg?IFNklwoRm6TGvDDrB6BOj6YRZeeuhC_T&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-centre-has-not-removed-the-nationality-column-from-indian-passports-1757293-2021-01-08|1
88|Fact Check: Ex-Army man's video in support of farmers' protest shared with misleading claims|"In a viral video, a Sikh man who claims to be an Army jawan is heard saying that he was labelled a ""terrorist"" for standing with the protesting farmers at Delhi border."|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Image_0_1200x768.jpeg?bUGnIK9E.HrJ2CKnipb1u7iPmirj8mWv&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-ex-army-man-s-video-in-support-of-farmers-protest-shared-with-misleading-claims-1756947-2021-01-08|1
89|Fact Check: This 'SSC' notice on new 'Tier-0' level exam to deal with server woes is fake|Some social media users are claiming has been claiming that the Staff Selection Commission (SSC) has introduced a new 'Tier-0' level exam to deal with heavy traffic on its servers. India Today Anti Fake News War Room (AFWA) has found that the notice which is being circulated on social media in the name of SSC is morphed.|Jyoti Dwivedi India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/image_1_1200x768.jpeg?1pTZ78expL0_7FZaL7AFtzXhVJXmml4K&size=770:433|https://www.indiatoday.in//fact-check/story/-ssc-notice-on-new-tier-0-level-exam-to-deal-with-server-woes-fake-1756925-2021-01-07|1
90|Fact Check: This Batman wanted to save the city, but the video is not from Capitol Hill|A video of a man dressed in Batman suit started circulating on social media with the claim that this was how one of the protesters arrived at the US Capitol Hill along with Donald Trump supporters who stormed the building on January 6. India Today Anti Fake News War Room (AFWA) has found that the viral clip is from last year.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover_pic_1_1200x768.png?DU.TxqCxdV0Sc4Rx6FnR5S4PmuHDzKvl&size=770:433|https://www.indiatoday.in//fact-check/story/this-batman-wanted-to-save-city-but-video-not-capitol-hill-1756915-2021-01-07|0
91|Fact Check: After Capitol Hill siege by Trump supporters, Merkel’s parody tweet goes viral|In the message attributed to German Chancellor Angela Merkel, she says that her “departure from office is going to be very boring”, in an apparent reference to the Capitol Hill violence.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover_pic_1200x768.jpeg?fjVd9gUJfsoXT_oMFbiEjf0L.x.2458A&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-after-capitol-hill-siege-by-trump-supporters-merkel-s-parody-tweet-goes-viral-1756809-2021-01-07|1
92|Fact Check: Picture of 2013 Kumbh Mela gathering passed off as farmers' protest|"An aerial view of hundreds of tents on an open ground is circulating on social media with the claim that this is how the ""world's largest protest"" - the farmers' agitation - looks like. India Today Anti Fake News War Room (AFWA) has found that the picture used is of the 2013 Maha Kumbh Mela at Prayagraj."|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Image_1_1200x768.jpeg?DqMqR27lDSjEdaQfDOv2boDau5TJqSeA&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-picture-of-2013-kumbh-mela-gathering-passed-off-as-farmers-protest-1756553-2021-01-06|1
93|Fact Check: Fake 'National Geographic' magazine cover featuring farmers' protest goes viral|"An image that looks like a magazine cover with ""National Geographic"" written on it, along with a picture of a man wearing a turban, has gone viral with the claim that the cover story of the magazine features the ongoing farmers' protests at the Delhi border. India Today Anti Fake News War Room (AFWA) has found that the said cover image is actually an imaginary artwork by an Instagram user."|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Untitled-1_1200x768.jpeg?ok6uIuauMnZ5R6Fj1p8fc7Wb.s77juu7&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-fake-national-geographic-magazine-cover-featuring-farmers-protest-goes-viral-1756171-2021-01-05|1
94|Fact Check: Placard seeking release of Kashmiri separatists is not from farmers' protest|A picture of a young man in turban, holding a placard demanding the release of separatist Kashmiri leaders, is viral on social media with the claim that it is a scene from the ongoing farmers' agitation. A picture of a young man in turban, holding a placard demanding the release of separatist Kashmiri leaders, is viral on social media with the claim that it is a scene from the ongoing farmers' agitation.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover-Image_1200x768.jpeg?GUHnopAzMgwCyvqBwhBm2hWbqVwI5S4w&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-placard-seeking-release-of-kashmiri-separatists-is-not-from-farmers-protest-1756164-2021-01-05|1
95|Fact Check: Picture of Pride parade from Kolkata goes viral as JNU protest against Hindu culture|A picture of a woman with some other people has gone viral on social media with the claim that these are students of Delhi's Jawaharlal Nehru University (JNU) protesting against Hindu women wearing saree and sindoor. India Today Anti Fake News War Room (AFWA) has found that the picture was taken in 2019 at a Pride parade in Kolkata.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/cover_pic_0_1200x768.png?s2xJhG8eEP651ppKYiuqAw6Sz0o3azDf&size=770:433|https://www.indiatoday.in//fact-check/story/picture-of-pride-parade-kolkata-goes-viral-jnu-protest-hindu-culture-1755869-2021-01-04|1
96|Fact Check: Farmer seen collapsing on video at Singhu Border has not passed away|A video has emerged where it has been claimed that a farmer died after collapsing at Singhu Border during the ongoing protests. India Today Anti Fake News War Room (AFWA) has found the claim along with the video to be untrue.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_Cover_Image_1_1200x768.jpeg?nS9ITTqNLo2UoLvhsjAWYv70gK3t_zX7&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-farmer-seen-collapsing-on-video-at-singhu-border-has-not-passed-away-1755846-2021-01-04|1
97|Fact Check: Netizens mistake artwork for cloud pattern over Mumbai|A stunning image, apparently of mammatus clouds, is circulating on social media with the claim that the sight was photographed over Mumbai skies. India Today Anti Fake News War Room (AFWA) has found the claim to be untrue.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Image_1200x768.jpeg?JBMymB2qm.C6z6kHNIhltaxUoAGd4ivF&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-netizens-mistake-artwork-for-cloud-pattern-over-mumbai-1755764-2021-01-04|1
98|Fact Check: Truth behind ‘Mandir Banao’ campaign in Pakistan|Netizens claim that Muslims in Pakistan have started the ‘Mandir Banao’ campaign after a Hindu temple was destroyed in Khyber Pakhtunkhwa.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_Cover_Image_0_1200x768.jpeg?TPTs4sMvFCbZYvcu7f9hS5bThcvZtFAf&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-mandir-banao-campaign-in-pakistan-1755667-2021-01-04|0
99|Fact Check: Fake news of Pakistan pilot urinating in F-16 cockpit shared as Dawn report|"A screenshot, apparently of Pakistan's leading English newspaper Dawn is viral on social media with claims that a ""pilot pissing in the cockpit of PAF F-16 said urine increases efficiency of jets told by Allah in his dream"". India Today Anti Fake News War Room (AFWA) has found that the screenshot is photoshopped."|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Image__4__1200x768.jpeg?S9qQNWyVvj4RDgTXhkaPd2TeFse4nWr_&size=770:433|https://www.indiatoday.in//fact-check/story/fake-news-pakistan-pilot-urinating-f-16-cockpit-shared-dawn-report-1755450-2021-01-03|1
